depth;date;year;temp
7.5;03.12.1974;1974;6.1
10;03.12.1974;1974;6.1
12.5;03.12.1974;1974;6.1
15;03.12.1974;1974;6.1
17.5;03.12.1974;1974;6.1
20;03.12.1974;1974;6.1
25;03.12.1974;1974;6.1
30;03.12.1974;1974;6.1
0;14.01.1975;1975;4.6
2.5;14.01.1975;1975;4.6
5;14.01.1975;1975;4.6
7.5;14.01.1975;1975;4.6
10;14.01.1975;1975;4.6
12.5;14.01.1975;1975;4.6
15;14.01.1975;1975;4.6
17.5;14.01.1975;1975;4.6
20;14.01.1975;1975;4.6
25;14.01.1975;1975;4.6
30;14.01.1975;1975;4.6
0;06.02.1975;1975;4.7
2.5;06.02.1975;1975;4.55
5;06.02.1975;1975;4.4
7.5;06.02.1975;1975;4.4
10;06.02.1975;1975;4.4
12.5;06.02.1975;1975;4.4
15;06.02.1975;1975;4.4
17.5;06.02.1975;1975;4.4
20;06.02.1975;1975;4.4
25;06.02.1975;1975;4.4
30;06.02.1975;1975;4.4
0;12.03.1975;1975;6.2
2.5;12.03.1975;1975;5.6
5;12.03.1975;1975;5.4
7.5;12.03.1975;1975;5
10;12.03.1975;1975;4.9
12.5;12.03.1975;1975;4.3
15;12.03.1975;1975;4.3
17.5;12.03.1975;1975;4.3
20;12.03.1975;1975;4.3
25;12.03.1975;1975;4.3
30;12.03.1975;1975;4.4
0;08.04.1975;1975;6.1
2.5;08.04.1975;1975;5.7
5;08.04.1975;1975;5.3
7.5;08.04.1975;1975;5.3
10;08.04.1975;1975;5.3
12.5;08.04.1975;1975;5.2
15;08.04.1975;1975;5.1
17.5;08.04.1975;1975;5.1
20;08.04.1975;1975;5.1
25;08.04.1975;1975;5.1
30;08.04.1975;1975;5.1
0;12.05.1975;1975;13.2
2.5;12.05.1975;1975;13
5;12.05.1975;1975;12.9
7.5;12.05.1975;1975;7.9
10;12.05.1975;1975;7
12.5;12.05.1975;1975;6.2
15;12.05.1975;1975;5.9
17.5;12.05.1975;1975;5.5
20;12.05.1975;1975;5.6
25;12.05.1975;1975;5.4
30;12.05.1975;1975;5.2
0;10.06.1975;1975;17.8
2.5;10.06.1975;1975;16.6
5;10.06.1975;1975;13.4
7.5;10.06.1975;1975;8.6
10;10.06.1975;1975;7.9
12.5;10.06.1975;1975;6.5
15;10.06.1975;1975;6.1
17.5;10.06.1975;1975;6.1
20;10.06.1975;1975;6.1
25;10.06.1975;1975;6.1
30;10.06.1975;1975;6.1
0;02.07.1975;1975;18
2.5;02.07.1975;1975;17.2
5;02.07.1975;1975;15.8
7.5;02.07.1975;1975;11
10;02.07.1975;1975;9.7
12.5;02.07.1975;1975;8.2
15;02.07.1975;1975;7.8
17.5;02.07.1975;1975;7.4
20;02.07.1975;1975;6.8
25;02.07.1975;1975;6.3
30;02.07.1975;1975;5.9
0;06.08.1975;1975;26.1
2.5;06.08.1975;1975;22.5
5;06.08.1975;1975;17.3
7.5;06.08.1975;1975;12.5
10;06.08.1975;1975;8.4
12.5;06.08.1975;1975;8.3
15;06.08.1975;1975;7.7
17.5;06.08.1975;1975;7.2
20;06.08.1975;1975;6.4
25;06.08.1975;1975;6.4
30;06.08.1975;1975;6.4
0;03.09.1975;1975;20.7
2.5;03.09.1975;1975;18.8
5;03.09.1975;1975;17.3
7.5;03.09.1975;1975;15.4
10;03.09.1975;1975;9.6
12.5;03.09.1975;1975;9.3
15;03.09.1975;1975;8.4
17.5;03.09.1975;1975;7.7
20;03.09.1975;1975;7.2
25;03.09.1975;1975;6.3
30;03.09.1975;1975;6.2
0;20.10.1975;1975;12.1
2.5;20.10.1975;1975;12
5;20.10.1975;1975;12
7.5;20.10.1975;1975;12
10;20.10.1975;1975;9.9
12.5;20.10.1975;1975;7.7
15;20.10.1975;1975;6.8
17.5;20.10.1975;1975;6.8
20;20.10.1975;1975;6.3
25;20.10.1975;1975;5.9
30;20.10.1975;1975;5.7
0;11.11.1975;1975;9.7
2.5;11.11.1975;1975;9.7
5;11.11.1975;1975;9.7
7.5;11.11.1975;1975;7.2
10;11.11.1975;1975;7.2
12.5;11.11.1975;1975;7.1
15;11.11.1975;1975;6.9
17.5;11.11.1975;1975;6.4
20;11.11.1975;1975;6.3
25;11.11.1975;1975;5.8
30;11.11.1975;1975;5.7
0;10.12.1975;1975;6.2
2.5;10.12.1975;1975;6.2
5;10.12.1975;1975;6.2
7.5;10.12.1975;1975;6.1
10;10.12.1975;1975;6.1
12.5;10.12.1975;1975;6.1
15;10.12.1975;1975;6.1
17.5;10.12.1975;1975;6
20;10.12.1975;1975;5.8
25;10.12.1975;1975;5.5
30;10.12.1975;1975;5.5
0;05.01.1976;1976;3.8
1;05.01.1976;1976;3.5
2.5;05.01.1976;1976;3.5
5;05.01.1976;1976;3.5
10;05.01.1976;1976;3.5
15;05.01.1976;1976;3.5
20;05.01.1976;1976;3.5
25;05.01.1976;1976;3.5
30;05.01.1976;1976;3.6
0;01.03.1976;1976;3.2
1;01.03.1976;1976;3.2
2.5;01.03.1976;1976;3.2
5;01.03.1976;1976;3.2
10;01.03.1976;1976;3.2
15;01.03.1976;1976;3.2
20;01.03.1976;1976;3.2
25;01.03.1976;1976;3.2
30;01.03.1976;1976;3.3
0;29.03.1976;1976;6.2
1;29.03.1976;1976;6
2.5;29.03.1976;1976;4.9
5;29.03.1976;1976;4.4
10;29.03.1976;1976;4.3
15;29.03.1976;1976;4.2
20;29.03.1976;1976;4
22.5;29.03.1976;1976;4
25;29.03.1976;1976;4
27.5;29.03.1976;1976;3.8
30;29.03.1976;1976;3.6
0;26.04.1976;1976;9.3
1;26.04.1976;1976;9.3
2.5;26.04.1976;1976;9
5;26.04.1976;1976;8.1
10;26.04.1976;1976;6.3
15;26.04.1976;1976;4.6
20;26.04.1976;1976;4.2
22.5;26.04.1976;1976;4.1
25;26.04.1976;1976;4
27.5;26.04.1976;1976;4
30;26.04.1976;1976;3.9
0;24.05.1976;1976;15.5
1;24.05.1976;1976;15.5
2.5;24.05.1976;1976;15.2
5;24.05.1976;1976;13.6
10;24.05.1976;1976;7.5
15;24.05.1976;1976;5.2
20;24.05.1976;1976;4.5
22.5;24.05.1976;1976;4.3
25;24.05.1976;1976;4.2
27.5;24.05.1976;1976;4.1
30;24.05.1976;1976;4.1
0;21.06.1976;1976;22.5
1;21.06.1976;1976;22.3
2.5;21.06.1976;1976;20.8
5;21.06.1976;1976;16.2
10;21.06.1976;1976;7.6
15;21.06.1976;1976;5.7
20;21.06.1976;1976;5
22.5;21.06.1976;1976;4.8
25;21.06.1976;1976;4.7
27.5;21.06.1976;1976;4.6
30;21.06.1976;1976;4.5
0;13.09.1976;1976;17.4
1;13.09.1976;1976;16.8
2.5;13.09.1976;1976;16.6
5;13.09.1976;1976;16.6
10;13.09.1976;1976;9.2
15;13.09.1976;1976;6.1
20;13.09.1976;1976;5.5
22.5;13.09.1976;1976;5.3
25;13.09.1976;1976;5.1
27.5;13.09.1976;1976;4.9
30;13.09.1976;1976;4.8
0;11.10.1976;1976;17.1
1;11.10.1976;1976;16.6
2.5;11.10.1976;1976;15.8
5;11.10.1976;1976;15.5
10;11.10.1976;1976;10.1
15;11.10.1976;1976;6.3
20;11.10.1976;1976;5.5
22.5;11.10.1976;1976;5.3
25;11.10.1976;1976;5.1
27.5;11.10.1976;1976;5
30;11.10.1976;1976;4.9
0;08.11.1976;1976;10.3
1;08.11.1976;1976;10.3
2.5;08.11.1976;1976;10.3
5;08.11.1976;1976;10.3
10;08.11.1976;1976;10.3
15;08.11.1976;1976;6
20;08.11.1976;1976;5.5
22.5;08.11.1976;1976;5.1
25;08.11.1976;1976;5
27.5;08.11.1976;1976;4.9
30;08.11.1976;1976;4.8
0;06.12.1976;1976;6
1;06.12.1976;1976;6
2.5;06.12.1976;1976;6
5;06.12.1976;1976;6.1
10;06.12.1976;1976;6.1
15;06.12.1976;1976;6
20;06.12.1976;1976;5.5
22.5;06.12.1976;1976;5.4
25;06.12.1976;1976;5.2
27.5;06.12.1976;1976;5
30;06.12.1976;1976;4.9
0;03.01.1977;1977;2.6
1;03.01.1977;1977;2.6
2.5;03.01.1977;1977;2.8
5;03.01.1977;1977;3
10;03.01.1977;1977;3
15;03.01.1977;1977;3
20;03.01.1977;1977;3.5
22.5;03.01.1977;1977;4
25;03.01.1977;1977;4.4
27.5;03.01.1977;1977;4.5
30;03.01.1977;1977;4.6
0;31.01.1977;1977;2.5
1;31.01.1977;1977;2.3
2.5;31.01.1977;1977;2.3
5;31.01.1977;1977;2.3
10;31.01.1977;1977;2.4
15;31.01.1977;1977;2.5
20;31.01.1977;1977;3.5
22.5;31.01.1977;1977;3.6
25;31.01.1977;1977;3.7
27.5;31.01.1977;1977;3.7
30;31.01.1977;1977;3.8
0;28.02.1977;1977;4.5
1;28.02.1977;1977;4.6
2.5;28.02.1977;1977;4.5
5;28.02.1977;1977;4.5
10;28.02.1977;1977;4.5
15;28.02.1977;1977;4.5
20;28.02.1977;1977;4.6
22.5;28.02.1977;1977;4.5
25;28.02.1977;1977;4.4
27.5;28.02.1977;1977;4.4
30;28.02.1977;1977;4.4
0;28.03.1977;1977;9.1
1;28.03.1977;1977;9.1
2.5;28.03.1977;1977;8.9
5;28.03.1977;1977;8.1
10;28.03.1977;1977;6.2
15;28.03.1977;1977;5.5
20;28.03.1977;1977;4.5
22.5;28.03.1977;1977;4.4
25;28.03.1977;1977;4.4
27.5;28.03.1977;1977;4.3
30;28.03.1977;1977;4.3
0;25.04.1977;1977;8.2
1;25.04.1977;1977;8.1
2.5;25.04.1977;1977;8
5;25.04.1977;1977;7.6
10;25.04.1977;1977;6.9
15;25.04.1977;1977;6.4
20;25.04.1977;1977;6.1
22.5;25.04.1977;1977;5.9
25;25.04.1977;1977;5.7
27.5;25.04.1977;1977;5.5
30;25.04.1977;1977;5.4
0;23.05.1977;1977;14.6
1;23.05.1977;1977;14.6
2.5;23.05.1977;1977;14.3
5;23.05.1977;1977;12
10;23.05.1977;1977;7.8
15;23.05.1977;1977;6.8
20;23.05.1977;1977;6.3
22.5;23.05.1977;1977;6
25;23.05.1977;1977;6
27.5;23.05.1977;1977;5.8
30;23.05.1977;1977;5.7
0;20.06.1977;1977;20.3
1;20.06.1977;1977;20.2
2.5;20.06.1977;1977;19.8
5;20.06.1977;1977;17.4
10;20.06.1977;1977;8.8
15;20.06.1977;1977;6.9
20;20.06.1977;1977;6.5
22.5;20.06.1977;1977;6.3
25;20.06.1977;1977;6
27.5;20.06.1977;1977;5.9
30;20.06.1977;1977;5.8
0;18.07.1977;1977;21.2
1;18.07.1977;1977;21.1
2.5;18.07.1977;1977;20.9
5;18.07.1977;1977;18.6
10;18.07.1977;1977;10.1
15;18.07.1977;1977;7.8
20;18.07.1977;1977;6.7
22.5;18.07.1977;1977;6.5
25;18.07.1977;1977;6.3
27.5;18.07.1977;1977;6.2
30;18.07.1977;1977;6
0;15.08.1977;1977;22
1;15.08.1977;1977;21.5
2.5;15.08.1977;1977;20.8
5;15.08.1977;1977;17.9
10;15.08.1977;1977;10.8
15;15.08.1977;1977;7.9
20;15.08.1977;1977;7
22.5;15.08.1977;1977;6.9
25;15.08.1977;1977;6.5
27.5;15.08.1977;1977;6.6
30;15.08.1977;1977;6.2
0;12.09.1977;1977;20.3
1;12.09.1977;1977;19.7
2.5;12.09.1977;1977;19.3
5;12.09.1977;1977;18.6
10;12.09.1977;1977;10.5
15;12.09.1977;1977;7.4
20;12.09.1977;1977;7.2
22.5;12.09.1977;1977;6.6
25;12.09.1977;1977;6.6
27.5;12.09.1977;1977;6.2
30;12.09.1977;1977;6.2
0;10.10.1977;1977;13.7
1;10.10.1977;1977;13.7
2.5;10.10.1977;1977;13.7
5;10.10.1977;1977;13.7
10;10.10.1977;1977;11.9
15;10.10.1977;1977;7.3
20;10.10.1977;1977;6.7
22.5;10.10.1977;1977;6.4
25;10.10.1977;1977;6.2
27.5;10.10.1977;1977;6.2
30;10.10.1977;1977;6.1
0;07.11.1977;1977;11.6
1;07.11.1977;1977;11.6
2.5;07.11.1977;1977;11.6
5;07.11.1977;1977;11.6
10;07.11.1977;1977;11.6
15;07.11.1977;1977;7.2
20;07.11.1977;1977;6.7
22.5;07.11.1977;1977;6.4
25;07.11.1977;1977;6.2
27.5;07.11.1977;1977;6.2
30;07.11.1977;1977;6
0;05.12.1977;1977;5.7
1;05.12.1977;1977;5.9
2.5;05.12.1977;1977;5.9
5;05.12.1977;1977;5.9
10;05.12.1977;1977;5.9
15;05.12.1977;1977;5.9
20;05.12.1977;1977;5.9
22.5;05.12.1977;1977;5.9
25;05.12.1977;1977;5.9
27.5;05.12.1977;1977;6
30;05.12.1977;1977;6
0;03.01.1978;1978;4.4
1;03.01.1978;1978;4.6
2.5;03.01.1978;1978;4.6
5;03.01.1978;1978;4.6
10;03.01.1978;1978;4.6
15;03.01.1978;1978;4.6
20;03.01.1978;1978;4.6
22.5;03.01.1978;1978;4.6
25;03.01.1978;1978;4.6
27.5;03.01.1978;1978;4.6
30;03.01.1978;1978;4.6
0;30.01.1978;1978;3
1;30.01.1978;1978;2.9
2.5;30.01.1978;1978;2.9
5;30.01.1978;1978;3
10;30.01.1978;1978;3
15;30.01.1978;1978;3.1
20;30.01.1978;1978;3.1
22.5;30.01.1978;1978;3.1
25;30.01.1978;1978;3.1
27.5;30.01.1978;1978;3.2
30;30.01.1978;1978;3.2
0;13.03.1978;1978;3.6
1;13.03.1978;1978;3.6
2.5;13.03.1978;1978;3.6
5;13.03.1978;1978;3.6
10;13.03.1978;1978;3.6
15;13.03.1978;1978;3.6
20;13.03.1978;1978;3.6
22.5;13.03.1978;1978;3.6
25;13.03.1978;1978;3.6
27.5;13.03.1978;1978;3.6
30;13.03.1978;1978;3.6
0;28.03.1978;1978;4.8
1;28.03.1978;1978;4.4
2.5;28.03.1978;1978;4.4
5;28.03.1978;1978;4.3
7.5;28.03.1978;1978;4.1
10;28.03.1978;1978;4.1
12.5;28.03.1978;1978;4.1
15;28.03.1978;1978;4.1
17.5;28.03.1978;1978;4
20;28.03.1978;1978;4
22.5;28.03.1978;1978;4
25;28.03.1978;1978;4
27.5;28.03.1978;1978;4
30;28.03.1978;1978;4
0;10.04.1978;1978;7.6
1;10.04.1978;1978;7.2
2.5;10.04.1978;1978;6
5;10.04.1978;1978;5.2
7.5;10.04.1978;1978;5.1
10;10.04.1978;1978;5
12.5;10.04.1978;1978;4.6
15;10.04.1978;1978;4.6
17.5;10.04.1978;1978;4.5
20;10.04.1978;1978;4.5
22.5;10.04.1978;1978;4.4
25;10.04.1978;1978;4.4
27.5;10.04.1978;1978;4.3
30;10.04.1978;1978;4.3
0;08.05.1978;1978;11
1;08.05.1978;1978;11
2.5;08.05.1978;1978;11
5;08.05.1978;1978;9.9
7.5;08.05.1978;1978;8.6
10;08.05.1978;1978;6.4
12.5;08.05.1978;1978;5.8
15;08.05.1978;1978;5.5
17.5;08.05.1978;1978;5.3
20;08.05.1978;1978;5.1
22.5;08.05.1978;1978;4.9
25;08.05.1978;1978;4.8
27.5;08.05.1978;1978;4.5
30;08.05.1978;1978;4.5
0;05.06.1978;1978;21
1;05.06.1978;1978;19
2.5;05.06.1978;1978;17.2
5;05.06.1978;1978;14.3
7.5;05.06.1978;1978;11.5
10;05.06.1978;1978;8.8
12.5;05.06.1978;1978;6.7
15;05.06.1978;1978;6.1
17.5;05.06.1978;1978;5.5
20;05.06.1978;1978;5.4
22.5;05.06.1978;1978;5.3
25;05.06.1978;1978;5.3
27.5;05.06.1978;1978;5.1
30;05.06.1978;1978;4.8
0;03.07.1978;1978;19.1
1;03.07.1978;1978;18.8
2.5;03.07.1978;1978;17.9
5;03.07.1978;1978;15.7
7.5;03.07.1978;1978;12.6
10;03.07.1978;1978;8.7
12.5;03.07.1978;1978;7
15;03.07.1978;1978;6.2
17.5;03.07.1978;1978;5.8
20;03.07.1978;1978;5.6
22.5;03.07.1978;1978;5.5
25;03.07.1978;1978;5.3
27.5;03.07.1978;1978;5.2
30;03.07.1978;1978;5
0;02.08.1978;1978;22.4
1;02.08.1978;1978;22.6
2.5;02.08.1978;1978;21.7
5;02.08.1978;1978;17.6
7.5;02.08.1978;1978;13.9
10;02.08.1978;1978;9.3
12.5;02.08.1978;1978;7.3
15;02.08.1978;1978;6.3
17.5;02.08.1978;1978;6.2
20;02.08.1978;1978;5.8
22.5;02.08.1978;1978;5.6
25;02.08.1978;1978;5.5
27.5;02.08.1978;1978;5.3
30;02.08.1978;1978;5.2
0;28.08.1978;1978;19.5
1;28.08.1978;1978;19.4
2.5;28.08.1978;1978;19.4
5;28.08.1978;1978;18.1
7.5;28.08.1978;1978;13
10;28.08.1978;1978;8.9
12.5;28.08.1978;1978;7
15;28.08.1978;1978;6.6
17.5;28.08.1978;1978;6.1
20;28.08.1978;1978;5.9
22.5;28.08.1978;1978;5.7
25;28.08.1978;1978;5.5
27.5;28.08.1978;1978;5.2
30;28.08.1978;1978;5.2
0;25.09.1978;1978;17.9
1;25.09.1978;1978;17.4
2.5;25.09.1978;1978;17.1
5;25.09.1978;1978;16.9
7.5;25.09.1978;1978;15.8
10;25.09.1978;1978;9.8
12.5;25.09.1978;1978;7.5
15;25.09.1978;1978;6.8
17.5;25.09.1978;1978;6.4
20;25.09.1978;1978;6
22.5;25.09.1978;1978;5.9
25;25.09.1978;1978;5.5
27.5;25.09.1978;1978;5.5
30;25.09.1978;1978;5.3
0;23.10.1978;1978;12.1
1;23.10.1978;1978;12.2
2.5;23.10.1978;1978;12.2
5;23.10.1978;1978;12.2
7.5;23.10.1978;1978;12.2
10;23.10.1978;1978;10.9
12.5;23.10.1978;1978;8.1
15;23.10.1978;1978;6.8
17.5;23.10.1978;1978;6.4
20;23.10.1978;1978;6.1
22.5;23.10.1978;1978;6
25;23.10.1978;1978;5.8
27.5;23.10.1978;1978;5.6
30;23.10.1978;1978;5.6
0;20.11.1978;1978;8.7
1;20.11.1978;1978;8.7
2.5;20.11.1978;1978;8.7
5;20.11.1978;1978;8.7
7.5;20.11.1978;1978;8.7
10;20.11.1978;1978;8.7
12.5;20.11.1978;1978;8.1
15;20.11.1978;1978;6.9
17.5;20.11.1978;1978;6.3
20;20.11.1978;1978;6.1
22.5;20.11.1978;1978;6
25;20.11.1978;1978;5.8
27.5;20.11.1978;1978;5.6
30;20.11.1978;1978;5.5
0;18.12.1978;1978;5
1;18.12.1978;1978;5.1
2.5;18.12.1978;1978;5.1
5;18.12.1978;1978;5.2
7.5;18.12.1978;1978;5.2
10;18.12.1978;1978;5.1
12.5;18.12.1978;1978;5.2
15;18.12.1978;1978;5.2
17.5;18.12.1978;1978;5.2
20;18.12.1978;1978;5.2
22.5;18.12.1978;1978;5.2
25;18.12.1978;1978;5.2
27.5;18.12.1978;1978;5.4
30;18.12.1978;1978;5.5
0;13.03.1979;1979;4.4
1;13.03.1979;1979;4.1
2.5;13.03.1979;1979;4.1
5;13.03.1979;1979;4
7.5;13.03.1979;1979;4
10;13.03.1979;1979;4
12.5;13.03.1979;1979;4
15;13.03.1979;1979;4
17.5;13.03.1979;1979;4
20;13.03.1979;1979;4
22.5;13.03.1979;1979;4
25;13.03.1979;1979;4
27.5;13.03.1979;1979;4
30;13.03.1979;1979;3.9
0;10.04.1979;1979;6.3
1;10.04.1979;1979;6.3
2.5;10.04.1979;1979;6.3
5;10.04.1979;1979;6.1
7.5;10.04.1979;1979;6
10;10.04.1979;1979;5.8
12.5;10.04.1979;1979;5.6
15;10.04.1979;1979;5.6
17.5;10.04.1979;1979;5.3
20;10.04.1979;1979;5.3
22.5;10.04.1979;1979;5.3
25;10.04.1979;1979;4.9
27.5;10.04.1979;1979;4.8
30;10.04.1979;1979;4.8
0;07.05.1979;1979;8.6
1;07.05.1979;1979;8.6
2.5;07.05.1979;1979;8.5
5;07.05.1979;1979;8.4
7.5;07.05.1979;1979;8.3
10;07.05.1979;1979;7.6
12.5;07.05.1979;1979;6.5
15;07.05.1979;1979;6.2
17.5;07.05.1979;1979;5.6
20;07.05.1979;1979;5.4
22.5;07.05.1979;1979;5.2
25;07.05.1979;1979;5
27.5;07.05.1979;1979;4.9
30;07.05.1979;1979;4.8
0;05.06.1979;1979;23.2
1;05.06.1979;1979;22.3
2.5;05.06.1979;1979;19.3
5;05.06.1979;1979;15
7.5;05.06.1979;1979;9.9
10;05.06.1979;1979;8.5
12.5;05.06.1979;1979;8
15;05.06.1979;1979;7
17.5;05.06.1979;1979;6.5
20;05.06.1979;1979;6.1
22.5;05.06.1979;1979;6
25;05.06.1979;1979;5.7
27.5;05.06.1979;1979;5.7
30;05.06.1979;1979;5.5
0;02.07.1979;1979;20
1;02.07.1979;1979;19.9
2.5;02.07.1979;1979;19.8
5;02.07.1979;1979;17.4
7.5;02.07.1979;1979;11.9
10;02.07.1979;1979;8.9
12.5;02.07.1979;1979;7.1
15;02.07.1979;1979;6.6
17.5;02.07.1979;1979;6.5
20;02.07.1979;1979;6.2
22.5;02.07.1979;1979;6
25;02.07.1979;1979;6
27.5;02.07.1979;1979;5.9
30;02.07.1979;1979;5.5
0;30.07.1979;1979;23.8
1;30.07.1979;1979;23.8
2.5;30.07.1979;1979;22.8
5;30.07.1979;1979;18.3
7.5;30.07.1979;1979;13.4
10;30.07.1979;1979;10.2
12.5;30.07.1979;1979;8.3
15;30.07.1979;1979;7.3
17.5;30.07.1979;1979;6.8
20;30.07.1979;1979;6.5
22.5;30.07.1979;1979;6.3
25;30.07.1979;1979;6.2
27.5;30.07.1979;1979;5.9
30;30.07.1979;1979;5.8
0;27.08.1979;1979;18.9
1;27.08.1979;1979;18.7
2.5;27.08.1979;1979;18.5
5;27.08.1979;1979;18.5
7.5;27.08.1979;1979;14.4
10;27.08.1979;1979;9.7
12.5;27.08.1979;1979;8.6
15;27.08.1979;1979;7.5
17.5;27.08.1979;1979;7
20;27.08.1979;1979;6.5
22.5;27.08.1979;1979;6.2
25;27.08.1979;1979;6
27.5;27.08.1979;1979;6
30;27.08.1979;1979;5.9
0;24.09.1979;1979;16.3
1;24.09.1979;1979;16.4
2.5;24.09.1979;1979;16.5
5;24.09.1979;1979;16.5
7.5;24.09.1979;1979;15.8
10;24.09.1979;1979;9.6
12.5;24.09.1979;1979;8.2
15;24.09.1979;1979;7.4
17.5;24.09.1979;1979;6.9
20;24.09.1979;1979;6.7
22.5;24.09.1979;1979;6.3
25;24.09.1979;1979;6.3
27.5;24.09.1979;1979;6.1
30;24.09.1979;1979;6
0;22.10.1979;1979;14.3
1;22.10.1979;1979;14.4
2.5;22.10.1979;1979;14.4
5;22.10.1979;1979;14.4
7.5;22.10.1979;1979;14.3
10;22.10.1979;1979;10.7
12.5;22.10.1979;1979;8.4
15;22.10.1979;1979;7.3
17.5;22.10.1979;1979;6.9
20;22.10.1979;1979;6.5
22.5;22.10.1979;1979;6.4
25;22.10.1979;1979;6.4
27.5;22.10.1979;1979;6.1
30;22.10.1979;1979;6
0;19.11.1979;1979;8.5
1;19.11.1979;1979;8.4
2.5;19.11.1979;1979;8.4
5;19.11.1979;1979;8.4
7.5;19.11.1979;1979;8.4
10;19.11.1979;1979;8.3
12.5;19.11.1979;1979;8.4
15;19.11.1979;1979;7.9
17.5;19.11.1979;1979;7.1
20;19.11.1979;1979;6.7
22.5;19.11.1979;1979;6.4
25;19.11.1979;1979;6.3
27.5;19.11.1979;1979;6.2
30;19.11.1979;1979;5.9
0;17.12.1979;1979;6.2
1;17.12.1979;1979;6.2
2.5;17.12.1979;1979;6.2
5;17.12.1979;1979;6.2
7.5;17.12.1979;1979;6.2
10;17.12.1979;1979;6.2
12.5;17.12.1979;1979;6.2
15;17.12.1979;1979;6.2
17.5;17.12.1979;1979;6.2
20;17.12.1979;1979;6.2
22.5;17.12.1979;1979;6.2
25;17.12.1979;1979;6.1
27.5;17.12.1979;1979;6.1
30;17.12.1979;1979;6.1
0;04.02.1980;1980;3.2
1;04.02.1980;1980;3.1
2.5;04.02.1980;1980;3.1
5;04.02.1980;1980;3.1
7.5;04.02.1980;1980;3.1
10;04.02.1980;1980;3.1
12.5;04.02.1980;1980;3.1
15;04.02.1980;1980;3.1
17.5;04.02.1980;1980;3.1
20;04.02.1980;1980;3
22.5;04.02.1980;1980;3
25;04.02.1980;1980;3
27.5;04.02.1980;1980;3
30;04.02.1980;1980;3.1
0;10.03.1980;1980;4.4
1;10.03.1980;1980;4.3
2.5;10.03.1980;1980;4.3
5;10.03.1980;1980;4.2
7.5;10.03.1980;1980;4.2
10;10.03.1980;1980;4.2
12.5;10.03.1980;1980;4.1
15;10.03.1980;1980;4.1
17.5;10.03.1980;1980;4.1
20;10.03.1980;1980;4.1
22.5;10.03.1980;1980;4.1
25;10.03.1980;1980;4
27.5;10.03.1980;1980;3.9
30;10.03.1980;1980;3.9
0;08.04.1980;1980;5.4
1;08.04.1980;1980;5.4
2.5;08.04.1980;1980;5.4
5;08.04.1980;1980;5.4
7.5;08.04.1980;1980;5.4
10;08.04.1980;1980;5.5
12.5;08.04.1980;1980;5.5
15;08.04.1980;1980;5.5
17.5;08.04.1980;1980;5.5
20;08.04.1980;1980;5.5
22.5;08.04.1980;1980;5.5
25;08.04.1980;1980;5.5
27.5;08.04.1980;1980;5.5
30;08.04.1980;1980;5.5
0;05.05.1980;1980;9.5
1;05.05.1980;1980;9.5
2.5;05.05.1980;1980;9.4
5;05.05.1980;1980;9
7.5;05.05.1980;1980;7.4
10;05.05.1980;1980;7
12.5;05.05.1980;1980;6.5
15;05.05.1980;1980;6.2
17.5;05.05.1980;1980;6
20;05.05.1980;1980;6
22.5;05.05.1980;1980;5.9
25;05.05.1980;1980;5.9
27.5;05.05.1980;1980;5.8
30;05.05.1980;1980;5.8
0;27.05.1980;1980;18.4
1;27.05.1980;1980;17.4
2.5;27.05.1980;1980;15.8
5;27.05.1980;1980;13.2
7.5;27.05.1980;1980;9.5
10;27.05.1980;1980;7.4
12.5;27.05.1980;1980;6.9
15;27.05.1980;1980;6.3
17.5;27.05.1980;1980;6
20;27.05.1980;1980;6
22.5;27.05.1980;1980;5.9
25;27.05.1980;1980;5.8
27.5;27.05.1980;1980;5.8
30;27.05.1980;1980;5.7
0;30.06.1980;1980;17.4
1;30.06.1980;1980;16.3
2.5;30.06.1980;1980;16
5;30.06.1980;1980;15.9
7.5;30.06.1980;1980;12
10;30.06.1980;1980;8.3
12.5;30.06.1980;1980;7.6
15;30.06.1980;1980;6.9
17.5;30.06.1980;1980;6.8
20;30.06.1980;1980;6.4
22.5;30.06.1980;1980;6.3
25;30.06.1980;1980;6.3
27.5;30.06.1980;1980;6
30;30.06.1980;1980;5.9
0;28.07.1980;1980;22
1;28.07.1980;1980;22
2.5;28.07.1980;1980;20.4
5;28.07.1980;1980;16.9
7.5;28.07.1980;1980;12.3
10;28.07.1980;1980;8.6
12.5;28.07.1980;1980;7.9
15;28.07.1980;1980;7.2
17.5;28.07.1980;1980;7.1
20;28.07.1980;1980;6.6
22.5;28.07.1980;1980;6.6
25;28.07.1980;1980;6.3
27.5;28.07.1980;1980;6.3
30;28.07.1980;1980;6.1
0;25.08.1980;1980;21
1;25.08.1980;1980;20.9
2.5;25.08.1980;1980;20.4
5;25.08.1980;1980;20.2
7.5;25.08.1980;1980;12.1
10;25.08.1980;1980;9.2
12.5;25.08.1980;1980;7.9
15;25.08.1980;1980;7.4
17.5;25.08.1980;1980;7
20;25.08.1980;1980;6.7
22.5;25.08.1980;1980;6.6
25;25.08.1980;1980;6.2
27.5;25.08.1980;1980;6.1
30;25.08.1980;1980;6
0;22.09.1980;1980;19.5
1;22.09.1980;1980;19.6
2.5;22.09.1980;1980;19.3
5;22.09.1980;1980;18.3
7.5;22.09.1980;1980;16.6
10;22.09.1980;1980;10.1
12.5;22.09.1980;1980;8.4
